route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
9__5__161_,CRTM,5,ESTACIÓN FFCC-P.I. ROMPECUBAS,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__5__161_.aspx,E60003,FFFFFF
9__5__045_,CRTM,5,ESTACIÓN FFCC-SAN SEBASTIAN-ESTACIÓN FFCC,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__5__045_.aspx,E60003,FFFFFF
9__5__152_,CRTM,5,FFCC-PUEBLO-LOS PEÑASCALES (Por Pº Joaquín Ruiz J.),,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__5__152_.aspx,E60003,FFFFFF
9__5__092_,CRTM,5,MOSTOLES (Estación FF.CC.) - PARQUE COIMBRA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__5__092_.aspx,E60003,FFFFFF
9__5__903_,CRTM,5,NUEVO TRES CANTOS - AV. VIÑUELAS,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__5__903_.aspx,E60003,FFFFFF
9__5__006_,CRTM,5,S. S. DE LOS REYES-ALCOBENDAS-SOTO MORALEJA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__5__006_.aspx,E60003,FFFFFF
9__6__005_,CRTM,6,BARRIO DEL PILAR-BARRIO VIRGEN DEL VAL,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__6__005_.aspx,E60003,FFFFFF
9__6__006_,CRTM,6,ESTACIÓN FFCC VALDELASFUENTES-POLG. INDUSTRIAL,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__6__006_.aspx,E60003,FFFFFF
9__6__161_,CRTM,6,ESTACIÓN FFCC-EL CARACOL-EL RESTÓN II,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__6__161_.aspx,E60003,FFFFFF
9__6__045_,CRTM,6,ESTACIÓN FFCC-OLIVAR,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__6__045_.aspx,E60003,FFFFFF
9__6__058_,CRTM,6,6-FF.CC. FUENLABRADA CENTRAL - CEMENTERIO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__6__058_.aspx,E60003,FFFFFF
9__6__047_,CRTM,6,FFCC-CANTOS ALTOS-PUEBLO-ARROYO ARRIBA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__6__047_.aspx,E60003,FFFFFF
9__6__065_,CRTM,6,HOSPITAL - SAN ISIDRO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__6__065_.aspx,E60003,FFFFFF
9__6__148_,CRTM,6,PLAZA DE ESPAÑA - P.I. CASABLANCA / BASE AÉREA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__6__148_.aspx,E60003,FFFFFF
9__6__092_,CRTM,6,UNIVERSIDAD REY JUAN CARLOS-URB. P.GUADARRAMA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__6__092_.aspx,E60003,FFFFFF
9__7__005_,CRTM,7,EL ENSANCHE-NUEVA ALCALÁ,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__7__005_.aspx,E60003,FFFFFF
9__7__161_,CRTM,7,ESTACIÓN FFCC-HOSPITAL-EL RESTÓN,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__7__161_.aspx,E60003,FFFFFF
9__7__134_,CRTM,7,ESTACIÓN FFCC-POLÍGONOS-ESTACIÓN FFCC,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__7__134_.aspx,E60003,FFFFFF
9__7__065_,CRTM,7,GETAFE CENTRAL-P.I. SAN MARCOS-P.I. EL LOMO-P.E. LA CARPETANÍA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__7__065_.aspx,E60003,FFFFFF
9__8__005_,CRTM,8,BARRIO CAMPO DEL ÁNGEL-BARRIO VIRGEN DEL VAL,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__8__005_.aspx,E60003,FFFFFF
9__8__134_,CRTM,8,CIRCULAR CIUDALCAMPO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__8__134_.aspx,E60003,FFFFFF
9__9__006_,CRTM,9,ESTACIÓN FFCC-ARROYO DE LA VEGA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__9__006_.aspx,E60003,FFFFFF
9__9__005_,CRTM,9,PZA. ESTACIÓN FF.CC. - EL OLIVAR/P. IND. CAMPORROSO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__9__005_.aspx,E60003,FFFFFF
9__10__006_,CRTM,10,CIRCULAR DE ALCOBENDAS,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__10__006_.aspx,E60003,FFFFFF
9__10__005_,CRTM,10,VIA COMPLUTENSE-ESPARTALES,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__10__005_.aspx,E60003,FFFFFF
9__11__006_,CRTM,11,CIRCULAR DE ALCOBENDAS,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__11__006_.aspx,E60003,FFFFFF
9__11__005_,CRTM,11,LA GARENA-PUERTA DEL UNIVERSO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__11__005_.aspx,E60003,FFFFFF
9__12__005_,CRTM,12,VÍA COMPLUTENSE - JARDÍN BOTÁNICO - UNIVERSIDAD,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__12__005_.aspx,E60003,FFFFFF
9__13__058_,CRTM,13,BARRIO NARANJO - FF.CC. FUENLABRADA CENTRAL,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__13__058_.aspx,E60003,FFFFFF
9__1_A_148_,CRTM,1A,CIRCULAR TORREJÓN,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1_A_148_.aspx,E60003,FFFFFF
9__1_B_148_,CRTM,1B,CIRCULAR TORREJÓN,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1_B_148_.aspx,E60003,FFFFFF
9__5_A_148_,CRTM,5A,CIRCULAR PARQUE EUROPA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__5_A_148_.aspx,E60003,FFFFFF
9__5_B_148_,CRTM,5B,CIRCULAR PARQUE EUROPA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__5_B_148_.aspx,E60003,FFFFFF
9_i_1__132_,CRTM,i1,RUTAS INSTITUTOS,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9_i_1__132_.aspx,E60003,FFFFFF
9__SE__161_,CRTM,SE,AV. DE ANDALUCÍA - PISCINA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__SE__161_.aspx,E60003,FFFFFF
